iter,fitness,moved_station,old_cell,new_cell,layout
637,0.31528723027592664,1,6760,6688,"[6825 6688 1951 2586 4151 3711 1460 3650 2958 1116 2709 2435 1037 3364
  891  876 6047  402  552 1828 1931 2598 2152 2235 2716 1666 1122 2172
 1691 2158 1544 1099 3297 3003 2938 2763 6980 4643 1323 3238]"
638,0.3141631735785524,37,4643,3955,"[6825 6688 1951 2586 4151 3711 1460 3650 2958 1116 2709 2435 1037 3364
  891  876 6047  402  552 1828 1931 2598 2152 2235 2716 1666 1122 2172
 1691 2158 1544 1099 3297 3003 2938 2763 6980 3955 1323 3238]"
639,0.31705643707955145,13,3364,2874,"[6825 6688 1951 2586 4151 3711 1460 3650 2958 1116 2709 2435 1037 2874
  891  876 6047  402  552 1828 1931 2598 2152 2235 2716 1666 1122 2172
 1691 2158 1544 1099 3297 3003 2938 2763 6980 3955 1323 3238]"
640,0.31773455564454256,20,1931,3067,"[6825 6688 1951 2586 4151 3711 1460 3650 2958 1116 2709 2435 1037 2874
  891  876 6047  402  552 1828 3067 2598 2152 2235 2716 1666 1122 2172
 1691 2158 1544 1099 3297 3003 2938 2763 6980 3955 1323 3238]"
641,0.31907105601668706,15,876,2261,"[6825 6688 1951 2586 4151 3711 1460 3650 2958 1116 2709 2435 1037 2874
  891 2261 6047  402  552 1828 3067 2598 2152 2235 2716 1666 1122 2172
 1691 2158 1544 1099 3297 3003 2938 2763 6980 3955 1323 3238]"
642,0.3208334370762461,21,2598,831,"[6825 6688 1951 2586 4151 3711 1460 3650 2958 1116 2709 2435 1037 2874
  891 2261 6047  402  552 1828 3067  831 2152 2235 2716 1666 1122 2172
 1691 2158 1544 1099 3297 3003 2938 2763 6980 3955 1323 3238]"
643,0.32059934353180963,14,891,7180,"[6825 6688 1951 2586 4151 3711 1460 3650 2958 1116 2709 2435 1037 2874
 7180 2261 6047  402  552 1828 3067  831 2152 2235 2716 1666 1122 2172
 1691 2158 1544 1099 3297 3003 2938 2763 6980 3955 1323 3238]"
644,0.31723479602982013,5,3711,2607,"[6825 6688 1951 2586 4151 2607 1460 3650 2958 1116 2709 2435 1037 2874
 7180 2261 6047  402  552 1828 3067  831 2152 2235 2716 1666 1122 2172
 1691 2158 1544 1099 3297 3003 2938 2763 6980 3955 1323 3238]"
645,0.31380798745657323,33,3003,1056,"[6825 6688 1951 2586 4151 2607 1460 3650 2958 1116 2709 2435 1037 2874
 7180 2261 6047  402  552 1828 3067  831 2152 2235 2716 1666 1122 2172
 1691 2158 1544 1099 3297 1056 2938 2763 6980 3955 1323 3238]"
646,0.31795510727300136,38,1323,3218,"[6825 6688 1951 2586 4151 2607 1460 3650 2958 1116 2709 2435 1037 2874
 7180 2261 6047  402  552 1828 3067  831 2152 2235 2716 1666 1122 2172
 1691 2158 1544 1099 3297 1056 2938 2763 6980 3955 3218 3238]"
647,0.31189128443273156,38,3218,1731,"[6825 6688 1951 2586 4151 2607 1460 3650 2958 1116 2709 2435 1037 2874
 7180 2261 6047  402  552 1828 3067  831 2152 2235 2716 1666 1122 2172
 1691 2158 1544 1099 3297 1056 2938 2763 6980 3955 1731 3238]"
648,0.31231415534759827,8,2958,477,"[6825 6688 1951 2586 4151 2607 1460 3650  477 1116 2709 2435 1037 2874
 7180 2261 6047  402  552 1828 3067  831 2152 2235 2716 1666 1122 2172
 1691 2158 1544 1099 3297 1056 2938 2763 6980 3955 1731 3238]"
649,0.30329761149023776,15,2261,6184,"[6825 6688 1951 2586 4151 2607 1460 3650  477 1116 2709 2435 1037 2874
 7180 6184 6047  402  552 1828 3067  831 2152 2235 2716 1666 1122 2172
 1691 2158 1544 1099 3297 1056 2938 2763 6980 3955 1731 3238]"
650,0.3058460439613145,4,4151,2113,"[6825 6688 1951 2586 2113 2607 1460 3650  477 1116 2709 2435 1037 2874
 7180 6184 6047  402  552 1828 3067  831 2152 2235 2716 1666 1122 2172
 1691 2158 1544 1099 3297 1056 2938 2763 6980 3955 1731 3238]"
651,0.30154799637257385,36,6980,2953,"[6825 6688 1951 2586 2113 2607 1460 3650  477 1116 2709 2435 1037 2874
 7180 6184 6047  402  552 1828 3067  831 2152 2235 2716 1666 1122 2172
 1691 2158 1544 1099 3297 1056 2938 2763 2953 3955 1731 3238]"
652,0.29868304236363613,24,2716,2483,"[6825 6688 1951 2586 2113 2607 1460 3650  477 1116 2709 2435 1037 2874
 7180 6184 6047  402  552 1828 3067  831 2152 2235 2483 1666 1122 2172
 1691 2158 1544 1099 3297 1056 2938 2763 2953 3955 1731 3238]"
653,0.2996197389690176,21,831,1377,"[6825 6688 1951 2586 2113 2607 1460 3650  477 1116 2709 2435 1037 2874
 7180 6184 6047  402  552 1828 3067 1377 2152 2235 2483 1666 1122 2172
 1691 2158 1544 1099 3297 1056 2938 2763 2953 3955 1731 3238]"
654,0.30080127940259066,21,1377,7332,"[6825 6688 1951 2586 2113 2607 1460 3650  477 1116 2709 2435 1037 2874
 7180 6184 6047  402  552 1828 3067 7332 2152 2235 2483 1666 1122 2172
 1691 2158 1544 1099 3297 1056 2938 2763 2953 3955 1731 3238]"
655,0.3042762605920559,5,2607,3796,"[6825 6688 1951 2586 2113 3796 1460 3650  477 1116 2709 2435 1037 2874
 7180 6184 6047  402  552 1828 3067 7332 2152 2235 2483 1666 1122 2172
 1691 2158 1544 1099 3297 1056 2938 2763 2953 3955 1731 3238]"
656,0.2986674412602135,32,3297,2721,"[6825 6688 1951 2586 2113 3796 1460 3650  477 1116 2709 2435 1037 2874
 7180 6184 6047  402  552 1828 3067 7332 2152 2235 2483 1666 1122 2172
 1691 2158 1544 1099 2721 1056 2938 2763 2953 3955 1731 3238]"
657,0.2963211348525594,33,1056,5486,"[6825 6688 1951 2586 2113 3796 1460 3650  477 1116 2709 2435 1037 2874
 7180 6184 6047  402  552 1828 3067 7332 2152 2235 2483 1666 1122 2172
 1691 2158 1544 1099 2721 5486 2938 2763 2953 3955 1731 3238]"
658,0.2944860639966959,6,1460,1996,"[6825 6688 1951 2586 2113 3796 1996 3650  477 1116 2709 2435 1037 2874
 7180 6184 6047  402  552 1828 3067 7332 2152 2235 2483 1666 1122 2172
 1691 2158 1544 1099 2721 5486 2938 2763 2953 3955 1731 3238]"
659,0.2928792792406503,22,2152,2011,"[6825 6688 1951 2586 2113 3796 1996 3650  477 1116 2709 2435 1037 2874
 7180 6184 6047  402  552 1828 3067 7332 2011 2235 2483 1666 1122 2172
 1691 2158 1544 1099 2721 5486 2938 2763 2953 3955 1731 3238]"
660,0.29379642779769854,2,1951,3943,"[6825 6688 3943 2586 2113 3796 1996 3650  477 1116 2709 2435 1037 2874
 7180 6184 6047  402  552 1828 3067 7332 2011 2235 2483 1666 1122 2172
 1691 2158 1544 1099 2721 5486 2938 2763 2953 3955 1731 3238]"
661,0.29124898125144877,26,1122,3640,"[6825 6688 3943 2586 2113 3796 1996 3650  477 1116 2709 2435 1037 2874
 7180 6184 6047  402  552 1828 3067 7332 2011 2235 2483 1666 3640 2172
 1691 2158 1544 1099 2721 5486 2938 2763 2953 3955 1731 3238]"
662,0.29625095071400837,24,2483,3860,"[6825 6688 3943 2586 2113 3796 1996 3650  477 1116 2709 2435 1037 2874
 7180 6184 6047  402  552 1828 3067 7332 2011 2235 3860 1666 3640 2172
 1691 2158 1544 1099 2721 5486 2938 2763 2953 3955 1731 3238]"
663,0.2956537106219251,33,5486,5912,"[6825 6688 3943 2586 2113 3796 1996 3650  477 1116 2709 2435 1037 2874
 7180 6184 6047  402  552 1828 3067 7332 2011 2235 3860 1666 3640 2172
 1691 2158 1544 1099 2721 5912 2938 2763 2953 3955 1731 3238]"
664,0.2992296983928609,8,477,2179,"[6825 6688 3943 2586 2113 3796 1996 3650 2179 1116 2709 2435 1037 2874
 7180 6184 6047  402  552 1828 3067 7332 2011 2235 3860 1666 3640 2172
 1691 2158 1544 1099 2721 5912 2938 2763 2953 3955 1731 3238]"
665,0.29888198188268256,11,2435,248,"[6825 6688 3943 2586 2113 3796 1996 3650 2179 1116 2709  248 1037 2874
 7180 6184 6047  402  552 1828 3067 7332 2011 2235 3860 1666 3640 2172
 1691 2158 1544 1099 2721 5912 2938 2763 2953 3955 1731 3238]"
666,0.296983535982656,25,1666,7186,"[6825 6688 3943 2586 2113 3796 1996 3650 2179 1116 2709  248 1037 2874
 7180 6184 6047  402  552 1828 3067 7332 2011 2235 3860 7186 3640 2172
 1691 2158 1544 1099 2721 5912 2938 2763 2953 3955 1731 3238]"
667,0.3020476665673571,11,248,668,"[6825 6688 3943 2586 2113 3796 1996 3650 2179 1116 2709  668 1037 2874
 7180 6184 6047  402  552 1828 3067 7332 2011 2235 3860 7186 3640 2172
 1691 2158 1544 1099 2721 5912 2938 2763 2953 3955 1731 3238]"
668,0.3003858207900028,11,668,2220,"[6825 6688 3943 2586 2113 3796 1996 3650 2179 1116 2709 2220 1037 2874
 7180 6184 6047  402  552 1828 3067 7332 2011 2235 3860 7186 3640 2172
 1691 2158 1544 1099 2721 5912 2938 2763 2953 3955 1731 3238]"
669,0.2950234464475555,31,1099,900,"[6825 6688 3943 2586 2113 3796 1996 3650 2179 1116 2709 2220 1037 2874
 7180 6184 6047  402  552 1828 3067 7332 2011 2235 3860 7186 3640 2172
 1691 2158 1544  900 2721 5912 2938 2763 2953 3955 1731 3238]"
670,0.29980015776460367,5,3796,3216,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 2220 1037 2874
 7180 6184 6047  402  552 1828 3067 7332 2011 2235 3860 7186 3640 2172
 1691 2158 1544  900 2721 5912 2938 2763 2953 3955 1731 3238]"
671,0.299921163938123,19,1828,4565,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 2220 1037 2874
 7180 6184 6047  402  552 4565 3067 7332 2011 2235 3860 7186 3640 2172
 1691 2158 1544  900 2721 5912 2938 2763 2953 3955 1731 3238]"
672,0.3030011792856704,15,6184,1442,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 2220 1037 2874
 7180 1442 6047  402  552 4565 3067 7332 2011 2235 3860 7186 3640 2172
 1691 2158 1544  900 2721 5912 2938 2763 2953 3955 1731 3238]"
673,0.3015378326615135,16,6047,2073,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 2220 1037 2874
 7180 1442 2073  402  552 4565 3067 7332 2011 2235 3860 7186 3640 2172
 1691 2158 1544  900 2721 5912 2938 2763 2953 3955 1731 3238]"
674,0.3014129132539349,29,2158,3352,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 2220 1037 2874
 7180 1442 2073  402  552 4565 3067 7332 2011 2235 3860 7186 3640 2172
 1691 3352 1544  900 2721 5912 2938 2763 2953 3955 1731 3238]"
675,0.302790631873258,26,3640,2231,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 2220 1037 2874
 7180 1442 2073  402  552 4565 3067 7332 2011 2235 3860 7186 2231 2172
 1691 3352 1544  900 2721 5912 2938 2763 2953 3955 1731 3238]"
676,0.29918978434675103,23,2235,6338,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 2220 1037 2874
 7180 1442 2073  402  552 4565 3067 7332 2011 6338 3860 7186 2231 2172
 1691 3352 1544  900 2721 5912 2938 2763 2953 3955 1731 3238]"
677,0.30484578411327046,21,7332,1031,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 2220 1037 2874
 7180 1442 2073  402  552 4565 3067 1031 2011 6338 3860 7186 2231 2172
 1691 3352 1544  900 2721 5912 2938 2763 2953 3955 1731 3238]"
678,0.2972482342427709,13,2874,3440,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 2220 1037 3440
 7180 1442 2073  402  552 4565 3067 1031 2011 6338 3860 7186 2231 2172
 1691 3352 1544  900 2721 5912 2938 2763 2953 3955 1731 3238]"
679,0.29675878810234996,39,3238,590,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 2220 1037 3440
 7180 1442 2073  402  552 4565 3067 1031 2011 6338 3860 7186 2231 2172
 1691 3352 1544  900 2721 5912 2938 2763 2953 3955 1731  590]"
680,0.2987222872205961,33,5912,2458,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 2220 1037 3440
 7180 1442 2073  402  552 4565 3067 1031 2011 6338 3860 7186 2231 2172
 1691 3352 1544  900 2721 2458 2938 2763 2953 3955 1731  590]"
681,0.29626927837336103,11,2220,3669,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 3669 1037 3440
 7180 1442 2073  402  552 4565 3067 1031 2011 6338 3860 7186 2231 2172
 1691 3352 1544  900 2721 2458 2938 2763 2953 3955 1731  590]"
682,0.29590613003428157,35,2763,7193,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 3669 1037 3440
 7180 1442 2073  402  552 4565 3067 1031 2011 6338 3860 7186 2231 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3955 1731  590]"
683,0.29212336341032247,18,552,3223,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 3669 1037 3440
 7180 1442 2073  402 3223 4565 3067 1031 2011 6338 3860 7186 2231 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3955 1731  590]"
684,0.2891931987066221,21,1031,1456,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 3669 1037 3440
 7180 1442 2073  402 3223 4565 3067 1456 2011 6338 3860 7186 2231 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3955 1731  590]"
685,0.2913702529254841,14,7180,1822,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 3669 1037 3440
 1822 1442 2073  402 3223 4565 3067 1456 2011 6338 3860 7186 2231 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3955 1731  590]"
686,0.2915491910890835,37,3955,3604,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 3669 1037 3440
 1822 1442 2073  402 3223 4565 3067 1456 2011 6338 3860 7186 2231 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3604 1731  590]"
687,0.29096512807814456,15,1442,2754,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 3669 1037 3440
 1822 2754 2073  402 3223 4565 3067 1456 2011 6338 3860 7186 2231 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3604 1731  590]"
688,0.2941970706938827,16,2073,3515,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 3669 1037 3440
 1822 2754 3515  402 3223 4565 3067 1456 2011 6338 3860 7186 2231 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3604 1731  590]"
689,0.296830678529893,23,6338,5902,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 3669 1037 3440
 1822 2754 3515  402 3223 4565 3067 1456 2011 5902 3860 7186 2231 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3604 1731  590]"
690,0.30056505442854253,20,3067,2049,"[6825 6688 3943 2586 2113 3216 1996 3650 2179 1116 2709 3669 1037 3440
 1822 2754 3515  402 3223 4565 2049 1456 2011 5902 3860 7186 2231 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3604 1731  590]"
691,0.30021312460222455,7,3650,1604,"[6825 6688 3943 2586 2113 3216 1996 1604 2179 1116 2709 3669 1037 3440
 1822 2754 3515  402 3223 4565 2049 1456 2011 5902 3860 7186 2231 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3604 1731  590]"
692,0.30027871776896337,25,7186,2287,"[6825 6688 3943 2586 2113 3216 1996 1604 2179 1116 2709 3669 1037 3440
 1822 2754 3515  402 3223 4565 2049 1456 2011 5902 3860 2287 2231 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3604 1731  590]"
693,0.30415281307616926,18,3223,834,"[6825 6688 3943 2586 2113 3216 1996 1604 2179 1116 2709 3669 1037 3440
 1822 2754 3515  402  834 4565 2049 1456 2011 5902 3860 2287 2231 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3604 1731  590]"
694,0.30382770304445605,17,402,769,"[6825 6688 3943 2586 2113 3216 1996 1604 2179 1116 2709 3669 1037 3440
 1822 2754 3515  769  834 4565 2049 1456 2011 5902 3860 2287 2231 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3604 1731  590]"
695,0.30350755808420143,12,1037,3450,"[6825 6688 3943 2586 2113 3216 1996 1604 2179 1116 2709 3669 3450 3440
 1822 2754 3515  769  834 4565 2049 1456 2011 5902 3860 2287 2231 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3604 1731  590]"
696,0.30392057245243037,26,2231,3434,"[6825 6688 3943 2586 2113 3216 1996 1604 2179 1116 2709 3669 3450 3440
 1822 2754 3515  769  834 4565 2049 1456 2011 5902 3860 2287 3434 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3604 1731  590]"
697,0.30201773654725167,12,3450,1858,"[6825 6688 3943 2586 2113 3216 1996 1604 2179 1116 2709 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 1456 2011 5902 3860 2287 3434 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3604 1731  590]"
698,0.3030061763409507,0,6825,1121,"[1121 6688 3943 2586 2113 3216 1996 1604 2179 1116 2709 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 1456 2011 5902 3860 2287 3434 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3604 1731  590]"
699,0.3030186051747997,6,1996,5906,"[1121 6688 3943 2586 2113 3216 5906 1604 2179 1116 2709 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 1456 2011 5902 3860 2287 3434 2172
 1691 3352 1544  900 2721 2458 2938 7193 2953 3604 1731  590]"
700,0.30381786324230825,31,900,1309,"[1121 6688 3943 2586 2113 3216 5906 1604 2179 1116 2709 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 1456 2011 5902 3860 2287 3434 2172
 1691 3352 1544 1309 2721 2458 2938 7193 2953 3604 1731  590]"
701,0.30451320796807385,36,2953,887,"[1121 6688 3943 2586 2113 3216 5906 1604 2179 1116 2709 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 1456 2011 5902 3860 2287 3434 2172
 1691 3352 1544 1309 2721 2458 2938 7193  887 3604 1731  590]"
702,0.303592311878805,26,3434,2025,"[1121 6688 3943 2586 2113 3216 5906 1604 2179 1116 2709 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 1456 2011 5902 3860 2287 2025 2172
 1691 3352 1544 1309 2721 2458 2938 7193  887 3604 1731  590]"
703,0.30253747021662625,30,1544,2016,"[1121 6688 3943 2586 2113 3216 5906 1604 2179 1116 2709 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 1456 2011 5902 3860 2287 2025 2172
 1691 3352 2016 1309 2721 2458 2938 7193  887 3604 1731  590]"
704,0.3007666061918436,5,3216,3571,"[1121 6688 3943 2586 2113 3571 5906 1604 2179 1116 2709 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 1456 2011 5902 3860 2287 2025 2172
 1691 3352 2016 1309 2721 2458 2938 7193  887 3604 1731  590]"
705,0.29970807321172527,36,887,1181,"[1121 6688 3943 2586 2113 3571 5906 1604 2179 1116 2709 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 1456 2011 5902 3860 2287 2025 2172
 1691 3352 2016 1309 2721 2458 2938 7193 1181 3604 1731  590]"
706,0.30043207842893,36,1181,3027,"[1121 6688 3943 2586 2113 3571 5906 1604 2179 1116 2709 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 1456 2011 5902 3860 2287 2025 2172
 1691 3352 2016 1309 2721 2458 2938 7193 3027 3604 1731  590]"
707,0.3028067079763066,21,1456,7043,"[1121 6688 3943 2586 2113 3571 5906 1604 2179 1116 2709 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 7043 2011 5902 3860 2287 2025 2172
 1691 3352 2016 1309 2721 2458 2938 7193 3027 3604 1731  590]"
708,0.30379665440997144,28,1691,3142,"[1121 6688 3943 2586 2113 3571 5906 1604 2179 1116 2709 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 7043 2011 5902 3860 2287 2025 2172
 3142 3352 2016 1309 2721 2458 2938 7193 3027 3604 1731  590]"
709,0.308592024934645,29,3352,3219,"[1121 6688 3943 2586 2113 3571 5906 1604 2179 1116 2709 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 7043 2011 5902 3860 2287 2025 2172
 3142 3219 2016 1309 2721 2458 2938 7193 3027 3604 1731  590]"
710,0.3054549935493922,10,2709,1621,"[1121 6688 3943 2586 2113 3571 5906 1604 2179 1116 1621 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 7043 2011 5902 3860 2287 2025 2172
 3142 3219 2016 1309 2721 2458 2938 7193 3027 3604 1731  590]"
711,0.3026489103333581,28,3142,2367,"[1121 6688 3943 2586 2113 3571 5906 1604 2179 1116 1621 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 7043 2011 5902 3860 2287 2025 2172
 2367 3219 2016 1309 2721 2458 2938 7193 3027 3604 1731  590]"
712,0.3001309989844458,39,590,3423,"[1121 6688 3943 2586 2113 3571 5906 1604 2179 1116 1621 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 7043 2011 5902 3860 2287 2025 2172
 2367 3219 2016 1309 2721 2458 2938 7193 3027 3604 1731 3423]"
713,0.298206257669596,21,7043,2307,"[1121 6688 3943 2586 2113 3571 5906 1604 2179 1116 1621 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 2307 2011 5902 3860 2287 2025 2172
 2367 3219 2016 1309 2721 2458 2938 7193 3027 3604 1731 3423]"
714,0.29714314747627824,0,1121,6187,"[6187 6688 3943 2586 2113 3571 5906 1604 2179 1116 1621 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 2307 2011 5902 3860 2287 2025 2172
 2367 3219 2016 1309 2721 2458 2938 7193 3027 3604 1731 3423]"
715,0.29791666859704286,38,1731,2434,"[6187 6688 3943 2586 2113 3571 5906 1604 2179 1116 1621 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 2307 2011 5902 3860 2287 2025 2172
 2367 3219 2016 1309 2721 2458 2938 7193 3027 3604 2434 3423]"
716,0.29264475526673467,24,3860,6909,"[6187 6688 3943 2586 2113 3571 5906 1604 2179 1116 1621 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 2307 2011 5902 6909 2287 2025 2172
 2367 3219 2016 1309 2721 2458 2938 7193 3027 3604 2434 3423]"
717,0.29509116368889554,33,2458,1473,"[6187 6688 3943 2586 2113 3571 5906 1604 2179 1116 1621 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 2307 2011 5902 6909 2287 2025 2172
 2367 3219 2016 1309 2721 1473 2938 7193 3027 3604 2434 3423]"
718,0.3004423696575779,34,2938,2942,"[6187 6688 3943 2586 2113 3571 5906 1604 2179 1116 1621 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 2307 2011 5902 6909 2287 2025 2172
 2367 3219 2016 1309 2721 1473 2942 7193 3027 3604 2434 3423]"
719,0.3020369911375881,28,2367,3308,"[6187 6688 3943 2586 2113 3571 5906 1604 2179 1116 1621 3669 1858 3440
 1822 2754 3515  769  834 4565 2049 2307 2011 5902 6909 2287 2025 2172
 3308 3219 2016 1309 2721 1473 2942 7193 3027 3604 2434 3423]"
720,0.3059388113512217,19,4565,1467,"[6187 6688 3943 2586 2113 3571 5906 1604 2179 1116 1621 3669 1858 3440
 1822 2754 3515  769  834 1467 2049 2307 2011 5902 6909 2287 2025 2172
 3308 3219 2016 1309 2721 1473 2942 7193 3027 3604 2434 3423]"
721,0.3038810488475455,32,2721,6610,"[6187 6688 3943 2586 2113 3571 5906 1604 2179 1116 1621 3669 1858 3440
 1822 2754 3515  769  834 1467 2049 2307 2011 5902 6909 2287 2025 2172
 3308 3219 2016 1309 6610 1473 2942 7193 3027 3604 2434 3423]"
722,0.30198009434666984,9,1116,6763,"[6187 6688 3943 2586 2113 3571 5906 1604 2179 6763 1621 3669 1858 3440
 1822 2754 3515  769  834 1467 2049 2307 2011 5902 6909 2287 2025 2172
 3308 3219 2016 1309 6610 1473 2942 7193 3027 3604 2434 3423]"
723,0.30364746657277225,12,1858,7258,"[6187 6688 3943 2586 2113 3571 5906 1604 2179 6763 1621 3669 7258 3440
 1822 2754 3515  769  834 1467 2049 2307 2011 5902 6909 2287 2025 2172
 3308 3219 2016 1309 6610 1473 2942 7193 3027 3604 2434 3423]"
